"x_sample" "y_sample"
1.87267953642877 1.51527077948031
-1.35835695981616 0.575189039982341
-0.52388533043468 0.0998392951440772
0.0704445267798571 0.174105473306631
5.73901707275681 1.37972792574376
0.744958660729451 0.715425327323299
0.700708092752244 0.187048734370104
1.49226105023069 1.29376645758082
0.476667776397812 0.45588828072326
-3.02902414568009 0.0324294613736305
-3.749392645853 0.133159354250726
1.6437925024973 0.7399214894412
0.881956829777946 0.132657051885473
2.38263350167461 0.482781493808114
-2.42153213278418 0.278564437201331
-1.02155209615289 0.0545714106939605
-1.41854032972875 1.24324030397748
-2.36015548530601 0.357619329673056
0.123613366401358 0.460553980459382
1.85281962497465 1.27463735499323
-1.10383015023773 0.0466150854547206
0.474861116695097 0.380543033664847
-1.63363773076417 0.203666853298188
2.70658841284229 1.11423751863393
-2.3438794865943 0.0119828728934472
2.45900958808799 0.430852034568062
-1.13359698054794 0.132810055346191
-2.79129305345302 0.381106380661608
-0.707040399602767 0.0912807864531774
-0.451813348035828 0.353526100971686
0.592094928006555 0.253167569835098
-1.55770064554787 0.203068668997026
1.54752074318104 0.197687356264812
-1.29715145871626 0.190822919799329
4.69886390550509 1.67671192211051
1.58760572886398 0.781638814196922
1.53587072760017 0.475416164684238
-0.00245654456945606 0.284257706479358
-4.26903132153452 0.0942166580366785
1.12483183381142 0.359415920717019
2.16541511401285 0.695384105011016
-3.06730136757899 0.370917549381184
-0.692145918546196 0.638537875720522
1.08086602168462 0.196036354673194
2.23466691854044 0.836536445351187
-0.0583060628312807 0.165982740937557
-1.45102563290199 0.289110234900227
2.03190861318901 2.45421460958886
-0.158205303158172 1.08648409833007
-0.738206354660724 0.436071077984182
0.975039430642101 0.947144786181808
-1.44973819866693 0.329913641922239
-1.05641699685192 0.117724934601227
0.21167343343619 1.01443863742279
0.362578800637667 0.128921242777549
-2.67235860136105 0.033365854215877
3.58503146354926 1.46749484598703
3.16768613804304 1.98661457031147
2.76007202084117 0.867560148370008
-3.2648762594402 0.0873219712330433
1.59921398512522 0.203510962185797
-1.00189121900465 0.0499730914168124
-1.00778670362796 0.206961554850179
-1.92423107671547 0.0770858518360065
-4.47531734685212 0.00746428280283875
2.104075799646 1.5316102371357
-1.22476019051617 0.0833908305381969
2.32944547562778 0.638717861695786
1.72136962123123 1.23047284088526
2.04648610218157 1.02266552049681
0.876438152343461 0.203062283406595
1.20421188517128 0.895884224896422
-2.18489557447977 0.0214328255341521
2.27562687590549 0.55511494208777
0.434437165382012 0.143045029760159
1.85577927488765 0.967782253131186
0.71967530438412 0.54859344067647
-4.17252170165411 0.0441355690737994
1.14286791199602 0.753439447251392
1.99347876650751 0.910074671912163
-1.39462193917619 0.120843419240262
0.515747066418519 0.897638710297992
-0.872623885476495 0.157751300119381
0.0340420119347856 0.47290799396148
1.55679742944744 0.61812941477001
-0.165620011505662 0.154359854208618
-0.0778383303143427 0.146996853913764
-0.865311690536138 0.453150771959637
-1.65694804268091 0.298204266477955
-2.0936655513932 0.279073027031537
1.19761860260933 0.288477522288488
-1.0273804057825 0.0322689884365884
3.60280896996391 1.91795202082094
-0.127980939839593 0.137558921808659
2.89003173653049 0.423970072853021
0.701514660731575 0.992541056722984
-2.58087516862825 0.137845336461612
0.53146568549974 0.548640205352179
1.91022046366352 0.784559458786235
1.48194674329766 0.777476820999804
0.128712569984654 0.39336400865575
0.936743154606134 0.406162265772272
-1.05569773550919 0.364438400496844
0.619971117175895 0.238646418751576
-2.73920465686329 0.201812033305957
-0.579839323269794 0.355665891361209
-1.4011110438789 0.415348371091114
-0.586633970297839 1.10422908816291
-2.06768021590953 0.0426792420297402
5.52834581318127 1.95894183165765
-3.10539593451355 0.0716371955396978
0.00545613155776971 0.543004989848245
-2.23379772391606 0.647079768800774
-4.03354132612572 0.00696611370076004
3.4018167543354 1.27090749700928
-0.879044907038715 0.0595824998095828
1.11898337952463 1.08297198726747
1.90211124354676 1.93974558009893
-3.18019460845163 0.027399504749507
3.43477909247617 0.545649249808668
-0.610818756086374 0.236502270600078
0.702216774604976 0.0251421557508303
-0.962618689543066 1.37184387830111
2.42506488851437 0.958741615399743
3.89687700801316 1.23229367021341
-1.82006019600951 0.342511385258934
-3.21732573673294 0.253200482063423
5.7074763365682 2.61710066876343
-0.803402289993215 0.406494391980904
-4.56561023216056 0.0499806933769666
1.26535997690824 0.413075663485664
-1.39095892748194 0.0304427328336937
-0.813182510796524 0.206951871550965
-2.94797167286531 0.0977446191442519
3.48868348926498 1.68548793957823
-1.74472332237796 0.357543165450813
1.39590790516347 0.554263778702302
-0.88594155559159 0.197202493596399
0.102201307719624 0.434500549786733
1.79708594356288 0.906943896059397
2.85458261437762 0.676234063075729
2.51775033859038 1.10357289061825
-1.2223598172026 0.0365692446080794
-0.0986306733173887 0.35966491380273
1.51653623615876 0.668132367906634
-1.02677954228418 0.369989781485911
-1.08118080726689 0.0480296206049168
-1.57195139841238 0.180640473365999
0.421816768910271 0.344542753999472
-2.82715850486146 0.125017914324088
0.638675043705262 0.44189552173387
0.344964833616799 1.05292080566125
-1.57826805359728 0.282083140417301
-4.46715104533974 0.0540007101186123
0.58517991737191 0.610839452267816
2.63931492117333 0.38516958282789
-0.169084065613727 0.519738975827772
-1.49175529633151 0.120245819910439
0.202518794191079 0.0967552708821049
1.02247756525044 0.735128420717634
1.83454123679914 0.645828150315894
0.0599915880710954 0.148273213993676
1.89605688561223 0.400322066063021
-2.13206324640655 0.0403461612909603
-2.32805386680616 0.251969364175153
0.03855368661874 1.428677042784
-0.992746131732026 0.135715092004388
0.0399315356478658 0.415388463763039
-0.536369449089909 0.317710354705755
0.892951624799405 0.676862662603846
0.414116836537814 0.51068995709721
0.778051387307519 0.443518154997885
-1.72323777241294 0.592081998403108
-0.314945066288027 0.391412828850542
-2.68634507850741 0.0273817261985884
-1.07208043412902 0.526600291692392
0.479270660627203 0.861721245531248
-2.5329775454578 0.652943204386925
1.86244299347392 0.634952190461013
0.59645121857713 0.715057705853581
0.758389254963686 0.821777805249523
1.83963195534884 0.830682643996277
1.82620093298674 0.397653164951884
2.02168931470892 0.68699348937641
-2.14167876141301 0.841630364031458
7.49266392301831 2.59245915909788
-0.246442353183427 0.792315764923137
-1.87474329205872 0.328266128272665
1.23758514183103 0.200000671935491
0.650696262471876 0.567675682861989
0.636265826336514 0.251872943028859
2.19543244238652 0.579916331660413
-2.53462174015104 0.262823948018743
-2.26311773378363 0.0398991137900935
2.27743751360786 0.685805682673994
-2.14328557763671 0.294533936196305
-1.54689793507419 0.0738066386109606
-1.85435072899727 0.124737604784547
-1.87953299846382 0.54873279882797
1.34446694492265 0.480872247635462
-2.67261984603742 0.108230897207648
2.20785341861647 0.352412943792578
-1.04279562493268 0.207769673349081
4.3622107076106 2.20810548321029
1.60702141910544 0.7950395990927
-0.432709376692525 0.331451968052247
2.3496444674334 1.70818245786344
0.997430716879721 0.202181106006872
0.042111357361232 0.719588176041555
-0.342714707836452 0.983562757535887
1.02837368918388 0.204185887497246
0.0820277085346123 0.0967844835500838
-2.08801181613877 0.0339428954523525
1.00903588840587 0.15180365784925
3.25941296054693 0.464684826327714
0.634051354864477 2.43223191482773
-0.659846599086055 0.132931619080527
2.31532925030303 0.923424065611912
0.171996548466278 0.234904303524512
-1.42152922536959 0.0669231625905548
-0.410207359458576 0.138841970057383
2.45406615775065 2.83057823533063
0.900499231732791 0.203701590796131
-1.85553694583825 0.182031961005856
-0.109400507227558 0.0853814890904433
0.876745240531683 1.29264957385974
1.81083984537009 1.08574480163753
-0.56624086694351 0.267595525367936
-2.14118896460164 0.09069333306783
-1.64830022164442 0.208651078238997
0.499130950378203 0.169515885197282
-1.62536146818864 0.0879662894122885
1.56346433466325 1.14415768998254
3.73571536450063 1.26210998925604
0.727333089453634 0.653667884381621
0.231030710685215 0.805293048989307
2.32565860410415 0.564342344516378
-0.154011160634621 0.279558359778775
1.32820839466708 0.785151187715102
0.25326244953495 0.441324948721092
0.286154661075009 0.248115100794259
5.12334618754469 1.68952618633469
1.10672234384622 0.755342272376531
0.201707429313121 1.18167046817924
-0.507059566033222 0.143360893078574
-2.0215318989651 0.260963661150217
-3.58031740539567 0.00905328070094595
-1.76842948491653 0.413362673014937
-2.85316245544822 0.0728246220263212
-4.38707379021003 0.0603745730116062
-2.73595745123179 0.161898814965263
-4.05245683154353 0.0349729807422647
3.60765573725025 1.36479938585479
1.81884889257026 0.553306627571488
1.46626037410327 0.54340419738163
3.23952011422683 1.54784990094755
-2.20935244097153 0.22689486781041
-0.403381736496345 1.82910467369238
-1.66769527529134 0.619490441102537
-2.37565530125388 0.166132534909755
-0.68637700865642 0.258006905049056
-2.98756591244534 0.1874537422718
